,DEPTH,CEMENT_FLAG,GR,GR_SHAPE,NEUT,RESD,TVD,V_mud,DTC,BS,CALI,DENS,Zone,Thickness,Lithofacies,Facies_code
253,415.1376,-999,77.4577,-999,0.3443,91.8362,406.9791,-999,125.1817,12.25,12.3422,2.1593,-999,0,-999,-999
254,415.29,-999,76.2935,-999,0.3315,93.0463,407.1254,-999,125.0852,12.25,12.3359,2.1576,-999,0,-999,-999
255,415.4424,-999,75.1293,-999,0.3187,94.2564,407.2718,-999,124.9887,12.25,12.3296,2.156,-999,0,-999,-999
256,415.5948,-999,75.2816,-999,0.3185,92.5081,407.4182,-999,124.9363,12.25,12.3234,2.1552,-999,0,-999,-999
257,415.7472,-999,76.2338,-999,0.3258,88.9624,407.5646,-999,124.9108,12.25,12.3171,2.1548,-999,0,-999,-999
258,415.8996,-999,77.186,-999,0.3331,85.4166,407.711,-999,124.8852,12.25,12.3109,2.1545,-999,0,-999,-999
259,416.052,-999,77.5676,-999,0.3372,82.7974,407.8575,-999,124.9121,12.25,12.3084,2.1557,-999,0,-999,-999
260,416.2044,-999,76.8477,-999,0.3348,81.9673,408.0039,-999,125.0401,12.25,12.3129,2.1596,-999,0,-999,-999
261,416.3568,-999,76.1277,-999,0.3325,81.1372,408.1504,-999,125.1682,12.25,12.3174,2.1635,-999,0,-999,-999
262,416.5092,-999,75.4927,-999,0.3304,80.4856,408.2969,-999,125.2828,12.25,12.3211,2.1668,-999,0,-999,-999
263,416.6616,-999,76.1798,-999,0.3324,82.6128,408.4434,-999,125.1879,12.25,12.3131,2.1614,-999,0,-999,-999
264,416.814,-999,76.8669,-999,0.3343,84.74,408.5899,-999,125.0929,12.25,12.3051,2.1559,-999,0,-999,-999
265,416.9664,-999,77.554,-999,0.3363,86.8671,408.7365,-999,124.998,12.25,12.2972,2.1505,-999,0,-999,-999
266,417.1188,-999,78.8077,-999,0.3346,88.2021,408.883,-999,124.8521,12.25,12.2948,2.1507,-999,0,-999,-999
267,417.2712,-999,80.2216,-999,0.3319,89.313,409.0296,-999,124.6918,12.25,12.294,2.1525,-999,0,-999,-999
268,417.4236,-999,81.6355,-999,0.3292,90.4238,409.1762,-999,124.5315,12.25,12.2932,2.1543,-999,0,-999,-999
269,417.576,-999,81.7252,-999,0.325,91.5402,409.3228,-999,124.5807,12.25,12.2929,2.1537,-999,0,-999,-999
270,417.7284,-999,80.4838,-999,0.3193,92.6622,409.4694,-999,124.8405,12.25,12.2931,2.1505,-999,0,-999,-999
271,417.8808,-999,79.2425,-999,0.3136,93.7841,409.616,-999,125.1003,12.25,12.2932,2.1473,-999,0,-999,-999
272,418.0332,-999,78.3287,-999,0.3127,95.2713,409.7627,-999,125.3911,12.25,12.2934,2.1444,-999,0,-999,-999
273,418.1856,-999,78.5914,-999,0.3296,98.0697,409.9093,-999,125.7935,12.25,12.2935,2.1428,-999,0,-999,-999
274,418.338,-999,78.854,-999,0.3464,100.8682,410.056,-999,126.1958,12.25,12.2935,2.1411,-999,0,-999,-999
275,418.4904,-999,79.1166,-999,0.3632,103.6667,410.2027,-999,126.5982,12.25,12.2936,2.1394,-999,0,-999,-999
276,418.6428,-999,78.5449,-999,0.3617,102.5393,410.3494,-999,126.1399,12.25,12.2966,2.1358,-999,0,-999,-999
277,418.7952,-999,77.9172,-999,0.359,101.148,410.4962,-999,125.6237,12.25,12.2998,2.132,-999,0,-999,-999
278,418.9476,-999,77.2894,-999,0.3562,99.7567,410.6429,-999,125.1075,12.25,12.303,2.1282,-999,0,-999,-999
279,419.1,-999,77.3725,-999,0.352,99.0847,410.7897,-999,123.485,12.25,12.3116,2.1338,-999,0,-999,-999
280,419.2524,-999,77.828,-999,0.3469,98.7896,410.9364,-999,121.2828,12.25,12.3231,2.1442,-999,0,-999,-999
281,419.4048,-999,78.2836,-999,0.3419,98.4945,411.0832,-999,119.0806,12.25,12.3347,2.1546,-999,0,-999,-999
282,419.5572,-999,77.8113,-999,0.3303,98.4776,411.23,-999,118.0976,12.25,12.3421,2.1649,-999,0,-999,-999
283,419.7096,-999,75.7948,-999,0.308,98.924,411.3768,-999,119.144,12.25,12.3427,2.1752,-999,0,-999,-999
284,419.862,-999,73.7784,-999,0.2856,99.3703,411.5237,-999,120.1905,12.25,12.3434,2.1854,-999,0,-999,-999
285,420.0144,-999,71.8373,-999,0.2664,99.5286,411.6705,-999,121.2574,12.25,12.3438,2.1931,-999,0,-999,-999
286,420.1668,-999,70.619,-999,0.2771,96.9268,411.8174,-999,122.5204,12.25,12.3424,2.1759,-999,0,-999,-999
287,420.3192,-999,69.4007,-999,0.2878,94.325,411.9643,-999,123.7835,12.25,12.341,2.1588,-999,0,-999,-999
288,420.4716,-999,68.1823,-999,0.2985,91.7232,412.1112,-999,125.0466,12.25,12.3396,2.1416,-999,0,-999,-999
289,420.624,-999,65.9097,-999,0.3044,92.5313,412.2581,-999,125.1447,12.25,12.3418,2.1386,-999,0,-999,-999
290,420.7764,-999,63.3955,-999,0.3093,94.1204,412.405,-999,124.9759,12.25,12.3449,2.1388,-999,0,-999,-999
291,420.9288,-999,60.8814,-999,0.3141,95.7094,412.5519,-999,124.8072,12.25,12.3479,2.1389,-999,0,-999,-999
292,421.0812,-999,61.0074,-999,0.3165,94.9284,412.6989,-999,125.0074,12.25,12.3586,2.139,-999,0,-999,-999
293,421.2336,-999,63.4485,-999,0.3167,92.0693,412.8459,-999,125.5311,12.25,12.3759,2.1391,-999,0,-999,-999
294,421.386,-999,65.8895,-999,0.3169,89.2101,412.9928,-999,126.0548,12.25,12.3933,2.1391,-999,0,-999,-999
295,421.5384,-999,69.1094,-999,0.3178,84.687,413.1398,-999,126.0811,12.25,12.4091,2.141,-999,0,-999,-999
296,421.6908,-999,74.6417,-999,0.3209,75.2242,413.2867,-999,124.6309,12.25,12.4202,2.1481,-999,0,-999,-999
297,421.8432,-999,80.174,-999,0.3239,65.7613,413.4337,-999,123.1806,12.25,12.4313,2.1553,-999,0,-999,-999
298,421.9956,-999,85.7063,-999,0.327,56.2985,413.5806,-999,121.7304,12.25,12.4424,2.1625,-999,0,-999,-999
299,422.148,-999,88.1297,-999,0.3262,51.7515,413.7276,-999,121.2063,12.25,12.4413,2.1897,-999,0,-999,-999
300,422.3004,-999,90.4605,-999,0.3252,47.3507,413.8746,-999,120.7097,12.25,12.4398,2.2175,-999,0,-999,-999
301,422.4528,-999,92.7914,-999,0.3243,42.9498,414.0215,-999,120.2131,12.25,12.4383,2.2453,-999,0,-999,-999
302,422.6052,-999,93.4604,-999,0.322,41.6471,414.1685,-999,120.25,12.25,12.4358,2.2541,-999,0,-999,-999
303,422.7576,-999,93.3837,-999,0.3192,41.7343,414.3155,-999,120.5262,12.25,12.4328,2.2544,-999,0,-999,-999
304,422.91,-999,93.307,-999,0.3164,41.8216,414.4624,-999,120.8025,12.25,12.4298,2.2547,-999,0,-999,-999
305,423.0624,-999,93.8732,-999,0.3157,41.6857,414.6094,-999,121.0385,12.25,12.4275,2.2536,-999,0,-999,-999
306,423.2148,-999,95.3665,-999,0.3181,41.228,414.7563,-999,121.2163,12.25,12.426,2.2505,-999,0,-999,-999
307,423.3672,-999,96.8599,-999,0.3205,40.7704,414.9033,-999,121.3942,12.25,12.4245,2.2475,-999,0,-999,-999
308,423.5196,-999,98.0299,-999,0.3232,40.3269,415.0503,-999,121.4746,12.25,12.4238,2.2446,-999,0,-999,-999
309,423.672,-999,97.0095,-999,0.3283,39.9797,415.1972,-999,120.8952,12.25,12.4283,2.2426,-999,0,-999,-999
310,423.8244,-999,95.989,-999,0.3333,39.6326,415.3442,-999,120.3158,12.25,12.4328,2.2406,-999,0,-999,-999
311,423.9768,-999,94.9686,-999,0.3383,39.2855,415.4912,-999,119.7363,12.25,12.4372,2.2387,-999,0,-999,-999
312,424.1292,-999,97.2883,-999,0.3342,39.5694,415.6381,-999,119.2532,12.25,12.4393,2.2443,-999,0,-999,-999
313,424.2816,-999,100.2078,-999,0.3285,39.9667,415.7851,-999,118.7873,12.25,12.441,2.2514,-999,0,-999,-999
314,424.434,-999,103.1273,-999,0.3227,40.364,415.9321,-999,118.3214,12.25,12.4426,2.2584,-999,0,-999,-999
315,424.5864,-999,103.1399,-999,0.3169,41.2416,416.0791,-999,117.784,12.25,12.4404,2.2628,-999,0,-999,-999
316,424.7388,-999,100.932,-999,0.311,42.486,416.226,-999,117.192,12.25,12.4352,2.2652,-999,0,-999,-999
317,424.8912,-999,98.7241,-999,0.3051,43.7304,416.373,-999,116.6001,12.25,12.4301,2.2677,-999,0,-999,-999
318,425.0436,-999,96.6607,-999,0.3027,46.098,416.52,-999,116.2025,12.25,12.4257,2.2702,-999,0,-999,-999
319,425.196,-999,94.958,-999,0.3092,51.2683,416.6669,-999,116.29,12.25,12.4234,2.2727,-999,0,-999,-999
320,425.3484,-999,93.2552,-999,0.3157,56.4386,416.8139,-999,116.3774,12.25,12.421,2.2753,-999,0,-999,-999
321,425.5008,-999,91.5383,-999,0.3222,61.6242,416.9609,-999,116.4615,12.25,12.4187,2.2779,-999,0,-999,-999
322,425.6532,-999,87.1428,-999,0.3229,69.705,417.1079,-999,115.9116,12.25,12.417,2.2736,-999,0,-999,-999
323,425.8056,-999,82.7473,-999,0.3236,77.7858,417.2548,-999,115.3617,12.25,12.4154,2.2692,-999,0,-999,-999
324,425.958,-999,78.3519,-999,0.3242,85.8666,417.4018,-999,114.8118,12.25,12.4137,2.2649,-999,0,-999,-999
325,426.1104,-999,78.4633,-999,0.3113,84.442,417.5488,-999,116.0457,12.25,12.4134,2.2587,-999,0,-999,-999
326,426.2628,-999,80.2893,-999,0.2931,79.4013,417.6958,-999,117.9583,12.25,12.4136,2.2518,-999,0,-999,-999
327,426.4152,-999,82.1153,-999,0.2749,74.3605,417.8427,-999,119.8708,12.25,12.4138,2.2449,-999,0,-999,-999
328,426.5676,-999,83.0199,-999,0.2651,69.2201,417.9897,-999,120.6714,12.25,12.4112,2.2371,-999,0,-999,-999
329,426.72,-999,82.7686,-999,0.2656,63.9548,418.1367,-999,120.077,12.25,12.4051,2.228,-999,0,-999,-999
330,426.8724,-999,82.5173,-999,0.2662,58.6895,418.2837,-999,119.4825,12.25,12.399,2.219,-999,0,-999,-999
331,427.0248,-999,82.8402,-999,0.2656,54.1908,418.4307,-999,118.971,12.25,12.3939,2.2126,-999,0,-999,-999
332,427.1772,-999,86.1173,-999,0.2594,53.6365,418.5776,-999,118.8857,12.25,12.394,2.2193,-999,0,-999,-999
333,427.3296,-999,89.3945,-999,0.2531,53.0821,418.7246,-999,118.8004,12.25,12.394,2.2261,-999,0,-999,-999
334,427.482,-999,92.6717,-999,0.2469,52.5277,418.8716,-999,118.7151,12.25,12.3941,2.2328,-999,0,-999,-999
335,427.6344,-999,93.8624,-999,0.2597,53.4003,419.0186,-999,118.736,12.25,12.3948,2.2329,-999,0,-999,-999
336,427.7868,-999,94.7736,-999,0.2751,54.4641,419.1656,-999,118.7712,12.25,12.3956,2.2321,-999,0,-999,-999
337,427.9392,-999,95.6848,-999,0.2905,55.5278,419.3125,-999,118.8063,12.25,12.3965,2.2313,-999,0,-999,-999
338,428.0916,-999,95.2427,-999,0.3016,55.9158,419.4595,-999,119.4923,12.25,12.3963,2.2303,-999,0,-999,-999
339,428.244,-999,93.9021,-999,0.31,55.8552,419.6065,-999,120.6103,12.25,12.3955,2.2291,-999,0,-999,-999
340,428.3964,-999,92.5616,-999,0.3184,55.7945,419.7535,-999,121.7283,12.25,12.3947,2.2279,-999,0,-999,-999
341,428.5488,-999,91.9025,-999,0.3229,55.6226,419.9005,-999,122.396,12.25,12.3943,2.224,-999,0,-999,-999
342,428.7012,-999,92.6897,-999,0.3194,55.2144,420.0475,-999,122.1077,12.25,12.3948,2.2145,-999,0,-999,-999
343,428.8536,-999,93.477,-999,0.3159,54.8062,420.1944,-999,121.8195,12.25,12.3953,2.205,-999,0,-999,-999
344,429.006,-999,94.1845,-999,0.3127,54.3927,420.3414,-999,121.5607,12.25,12.3958,2.196,-999,0,-999,-999
345,429.1584,-999,92.9452,-999,0.3157,53.8488,420.4884,-999,122.0218,12.25,12.3958,2.1986,-999,0,-999,-999
346,429.3108,-999,91.706,-999,0.3187,53.305,420.6354,-999,122.4828,12.25,12.3959,2.2011,-999,0,-999,-999
347,429.4632,-999,90.4668,-999,0.3217,52.7612,420.7824,-999,122.9438,12.25,12.3959,2.2037,-999,0,-999,-999
348,429.6156,-999,88.9116,-999,0.322,52.2905,420.9294,-999,122.9663,12.25,12.3958,2.2026,-999,0,-999,-999
349,429.768,-999,87.256,-999,0.3214,51.8431,421.0764,-999,122.8492,12.25,12.3957,2.2003,-999,0,-999,-999
350,429.9204,-999,85.6003,-999,0.3209,51.3958,421.2234,-999,122.7321,12.25,12.3956,2.198,-999,0,-999,-999
351,430.0728,-999,84.8784,-999,0.3253,50.9782,421.3703,-999,122.8381,12.25,12.3952,2.1966,-999,0,-999,-999
352,430.2252,-999,85.1775,-999,0.3352,50.5933,421.5173,-999,123.1879,12.25,12.3945,2.1962,-999,0,-999,-999
353,430.3776,-999,85.4766,-999,0.3451,50.2083,421.6643,-999,123.5377,12.25,12.3937,2.1958,-999,0,-999,-999
354,430.53,-999,85.8217,-999,0.3545,49.7512,421.8113,-999,123.8646,12.25,12.3932,2.1948,-999,0,-999,-999
355,430.6824,-999,86.3544,-999,0.3618,48.9995,421.9583,-999,124.0977,12.25,12.3935,2.191,-999,0,-999,-999
356,430.8348,-999,86.8871,-999,0.369,48.2478,422.1053,-999,124.3309,12.25,12.3937,2.1872,-999,0,-999,-999
357,430.9872,-999,87.4198,-999,0.3763,47.4961,422.2523,-999,124.564,12.25,12.394,2.1835,-999,0,-999,-999
358,431.1396,-999,90.4882,-999,0.3599,46.4869,422.3993,-999,124.6648,12.25,12.3948,2.1884,-999,0,-999,-999
359,431.292,-999,93.7892,-999,0.3414,45.454,422.5464,-999,124.7535,12.25,12.3957,2.194,-999,0,-999,-999
360,431.4444,-999,97.0902,-999,0.3229,44.4212,422.6934,-999,124.8422,12.25,12.3966,2.1997,-999,0,-999,-999
361,431.5968,-999,97.8774,-999,0.3205,43.7579,422.8404,-999,125.1437,12.25,12.3961,2.2009,-999,0,-999,-999
362,431.7492,-999,97.2209,-999,0.3273,43.3068,422.9875,-999,125.5674,12.25,12.3949,2.1996,-999,0,-999,-999
363,431.9016,-999,96.5643,-999,0.3342,42.8558,423.1346,-999,125.9911,12.25,12.3937,2.1983,-999,0,-999,-999
364,432.054,-999,96.0955,-999,0.3391,42.5502,423.2817,-999,126.1651,12.25,12.3931,2.1965,-999,0,-999,-999
365,432.2064,-999,95.9687,-999,0.3405,42.5096,423.4288,-999,125.8839,12.25,12.3937,2.194,-999,0,-999,-999
366,432.3588,-999,95.842,-999,0.3419,42.469,423.5759,-999,125.6027,12.25,12.3943,2.1915,-999,0,-999,-999
367,432.5112,-999,95.6343,-999,0.3429,42.3248,423.723,-999,125.3776,12.25,12.3948,2.1892,-999,0,-999,-999
368,432.6636,-999,94.4066,-999,0.3375,40.8734,423.8701,-999,125.8596,12.25,12.394,2.1901,-999,0,-999,-999
369,432.816,-999,93.179,-999,0.3321,39.4221,424.0172,-999,126.3416,12.25,12.3931,2.191,-999,0,-999,-999
370,432.9684,-999,91.9513,-999,0.3267,37.9707,424.1644,-999,126.8236,12.25,12.3923,2.192,-999,0,-999,-999
371,433.1208,-999,92.5206,-999,0.3257,37.2616,424.3115,-999,127.1507,12.25,12.396,2.1941,-999,0,-999,-999
372,433.2732,-999,93.5601,-999,0.3259,36.7467,424.4587,-999,127.4373,12.25,12.4008,2.1967,-999,0,-999,-999
373,433.4256,-999,94.5995,-999,0.3261,36.2317,424.6059,-999,127.7239,12.25,12.4056,2.1992,-999,0,-999,-999
374,433.578,-999,94.3678,-999,0.3275,36.0706,424.7531,-999,127.6193,12.25,12.4073,2.2024,-999,0,-999,-999
375,433.7304,-999,92.9235,-999,0.33,36.2468,424.9003,-999,127.1416,12.25,12.4059,2.2063,-999,0,-999,-999
376,433.8828,-999,91.4792,-999,0.3324,36.4231,425.0475,-999,126.6639,12.25,12.4045,2.2102,-999,0,-999,-999
377,434.0352,-999,90.5346,-999,0.3364,36.5424,425.1947,-999,126.3241,12.25,12.4028,2.2135,-999,0,-999,-999
378,434.1876,-999,91.2536,-999,0.3456,36.4719,425.3419,-999,126.4432,12.25,12.3998,2.2147,-999,0,-999,-999
379,434.34,-999,91.9727,-999,0.3547,36.4015,425.4892,-999,126.5622,12.25,12.3968,2.2159,-999,0,-999,-999
380,434.4924,-999,92.6917,-999,0.3639,36.331,425.6364,-999,126.6813,12.25,12.3938,2.217,-999,0,-999,-999
381,434.6448,-999,93.3194,-999,0.3508,37.7957,425.7837,-999,125.534,12.25,12.3941,2.2161,-999,0,-999,-999
382,434.7972,-999,93.9422,-999,0.3365,39.341,425.931,-999,124.3202,12.25,12.3945,2.215,-999,0,-999,-999
383,434.9496,-999,94.5651,-999,0.3223,40.8863,426.0782,-999,123.1064,12.25,12.3949,2.214,-999,0,-999,-999
384,435.102,-999,93.0675,-999,0.3163,44.1445,426.2255,-999,123.9568,12.25,12.3909,2.2065,-999,0,-999,-999
385,435.2544,-999,90.5221,-999,0.3144,48.2491,426.3728,-999,125.8272,12.25,12.3847,2.1959,-999,0,-999,-999
386,435.4068,-999,87.9766,-999,0.3125,52.3537,426.5201,-999,127.6976,12.25,12.3786,2.1853,-999,0,-999,-999
387,435.5592,-999,85.4816,-999,0.3131,54.2369,426.6675,-999,128.4175,12.25,12.3759,2.1738,-999,0,-999,-999
388,435.7116,-999,83.0657,-999,0.3177,52.6229,426.8148,-999,127.3261,12.25,12.3787,2.161,-999,0,-999,-999
389,435.864,-999,80.6499,-999,0.3223,51.0089,426.9621,-999,126.2346,12.25,12.3815,2.1482,-999,0,-999,-999
390,436.0164,-999,78.6028,-999,0.3256,49.7731,427.1095,-999,125.253,12.25,12.3836,2.1386,-999,0,-999,-999
391,436.1688,-999,79.6135,-999,0.3184,51.673,427.2569,-999,125.1819,12.25,12.3802,2.1553,-999,0,-999,-999
392,436.3212,-999,80.6242,-999,0.3112,53.5729,427.4042,-999,125.1109,12.25,12.3768,2.172,-999,0,-999,-999
393,436.4736,-999,81.635,-999,0.304,55.4729,427.5516,-999,125.0399,12.25,12.3734,2.1886,-999,0,-999,-999
394,436.626,-999,82.4952,-999,0.3106,58.4208,427.699,-999,125.6346,12.25,12.3724,2.177,-999,0,-999,-999
395,436.7784,-999,83.324,-999,0.32,61.5882,427.8464,-999,126.3688,12.25,12.3719,2.1594,-999,0,-999,-999
396,436.9308,-999,84.1527,-999,0.3295,64.7557,427.9938,-999,127.1029,12.25,12.3714,2.1419,-999,0,-999,-999
397,437.0832,-999,86.2478,-999,0.3274,62.7272,428.1413,-999,126.9632,12.25,12.3736,2.1365,-999,0,-999,-999
398,437.2356,-999,89.3963,-999,0.3155,56.377,428.2887,-999,126.0966,12.25,12.3779,2.1414,-999,0,-999,-999
399,437.388,-999,92.5448,-999,0.3037,50.0269,428.4362,-999,125.23,12.25,12.3823,2.1462,-999,0,-999,-999
400,437.5404,-999,95.0994,-999,0.2994,44.8708,428.5836,-999,124.4933,12.25,12.3861,2.1547,-999,0,-999,-999
401,437.6928,-999,96.0078,-999,0.3163,43.0252,428.7311,-999,124.1165,12.25,12.3884,2.1733,-999,0,-999,-999
402,437.8452,-999,96.9162,-999,0.3331,41.1795,428.8786,-999,123.7398,12.25,12.3908,2.1919,-999,0,-999,-999
403,437.9976,-999,97.8245,-999,0.35,39.3339,429.026,-999,123.363,12.25,12.3931,2.2105,-999,0,-999,-999
404,438.15,-999,97.677,-999,0.3475,40.3674,429.1735,-999,123.386,12.25,12.3932,2.2081,-999,0,-999,-999
405,438.3024,-999,97.5126,-999,0.3447,41.4469,429.321,-999,123.4153,12.25,12.3933,2.2055,-999,0,-999,-999
406,438.4548,-999,97.3482,-999,0.3419,42.5264,429.4686,-999,123.4446,12.25,12.3933,2.2028,-999,0,-999,-999
407,438.6072,-999,96.1908,-999,0.3366,42.3556,429.6161,-999,123.6322,12.25,12.3935,2.202,-999,0,-999,-999
408,438.7596,-999,94.6148,-999,0.3302,41.6576,429.7636,-999,123.8866,12.25,12.3938,2.2021,-999,0,-999,-999
409,438.912,-999,93.0388,-999,0.3239,40.9595,429.9112,-999,124.141,12.25,12.3941,2.2021,-999,0,-999,-999
410,439.0644,-999,92.1224,-999,0.3178,39.892,430.0587,-999,124.4793,12.25,12.3944,2.2023,-999,0,-999,-999
411,439.2168,-999,92.1075,-999,0.312,38.3196,430.2063,-999,124.9324,12.25,12.3947,2.2026,-999,0,-999,-999
412,439.3692,-999,92.0925,-999,0.3063,36.7471,430.3539,-999,125.3854,12.25,12.395,2.203,-999,0,-999,-999
413,439.5216,-999,92.2429,-999,0.3022,35.4389,430.5015,-999,125.7199,12.25,12.3952,2.2035,-999,0,-999,-999
414,439.674,-999,93.3943,-999,0.3086,35.7309,430.6491,-999,125.3367,12.25,12.3951,2.2044,-999,0,-999,-999
415,439.8264,-999,94.5458,-999,0.3149,36.0229,430.7967,-999,124.9534,12.25,12.3949,2.2053,-999,0,-999,-999
416,439.9788,-999,95.6973,-999,0.3213,36.315,430.9443,-999,124.5702,12.25,12.3948,2.2062,-999,0,-999,-999
417,440.1312,-999,95.7562,-999,0.3256,37.1649,431.0919,-999,124.3649,12.25,12.3944,2.2071,-999,0,-999,-999
418,440.2836,-999,95.6386,-999,0.3296,38.1051,431.2395,-999,124.1884,12.25,12.3941,2.208,-999,0,-999,-999
419,440.436,-999,95.521,-999,0.3335,39.0452,431.3872,-999,124.0119,12.25,12.3937,2.2088,-999,0,-999,-999
420,440.5884,-999,95.8848,-999,0.3389,39.6231,431.5348,-999,123.7743,12.25,12.3933,2.2096,-999,0,-999,-999
421,440.7408,-999,96.597,-999,0.3452,39.9388,431.6825,-999,123.4925,12.25,12.393,2.2102,-999,0,-999,-999
422,440.8932,-999,97.3092,-999,0.3515,40.2545,431.8301,-999,123.2107,12.25,12.3927,2.2109,-999,0,-999,-999
423,441.0456,-999,97.9457,-999,0.358,40.167,431.9777,-999,123.1661,12.25,12.3935,2.2122,-999,0,-999,-999
424,441.198,-999,98.4047,-999,0.365,39.135,432.1254,-999,123.6768,12.25,12.3968,2.2151,-999,0,-999,-999
425,441.3504,-999,98.8638,-999,0.372,38.103,432.273,-999,124.1875,12.25,12.4002,2.218,-999,0,-999,-999
426,441.5028,-999,99.292,-999,0.3788,37.0917,432.4206,-999,124.6905,12.25,12.4035,2.2208,-999,0,-999,-999
427,441.6552,-999,98.0726,-999,0.3729,37.1892,432.5682,-999,124.7765,12.25,12.4043,2.22,-999,0,-999,-999
428,441.8076,-999,96.8532,-999,0.367,37.2866,432.7158,-999,124.8625,12.25,12.4051,2.2191,-999,0,-999,-999
429,441.96,-999,95.6338,-999,0.3611,37.384,432.8634,-999,124.9485,12.25,12.4059,2.2183,-999,0,-999,-999
430,442.1124,-999,93.5411,-999,0.3531,38.5109,433.011,-999,124.637,12.25,12.4043,2.2148,-999,0,-999,-999
431,442.2648,-999,91.1376,-999,0.3443,40.0041,433.1586,-999,124.1841,12.25,12.4019,2.2105,-999,0,-999,-999
432,442.4172,-999,88.7342,-999,0.3355,41.4974,433.3062,-999,123.7312,12.25,12.3995,2.2062,-999,0,-999,-999
433,442.5696,-999,88.9225,-999,0.3268,42.8757,433.4538,-999,123.4275,12.25,12.3958,2.2037,-999,0,-999,-999
434,442.722,-999,92.194,-999,0.3182,44.1172,433.6014,-999,123.3012,12.25,12.3905,2.2034,-999,0,-999,-999
435,442.8744,-999,95.4656,-999,0.3095,45.3587,433.749,-999,123.1749,12.25,12.3852,2.203,-999,0,-999,-999
436,443.0268,-999,97.3823,-999,0.3039,46.3211,433.8966,-999,123.0063,12.25,12.3803,2.2025,-999,0,-999,-999
437,443.1792,-999,92.9488,-999,0.3125,45.9753,434.0442,-999,122.6395,12.25,12.3767,2.2009,-999,0,-999,-999
438,443.3316,-999,88.5154,-999,0.3212,45.6294,434.1917,-999,122.2727,12.25,12.3731,2.1994,-999,0,-999,-999
439,443.484,-999,84.0819,-999,0.3298,45.2836,434.3393,-999,121.9059,12.25,12.3696,2.1978,-999,0,-999,-999
440,443.6364,-999,87.2172,-999,0.3299,45.1564,434.4869,-999,121.7516,12.25,12.3654,2.2032,-999,0,-999,-999
441,443.7888,-999,91.2403,-999,0.329,45.0549,434.6344,-999,121.6223,12.25,12.3612,2.2093,-999,0,-999,-999
442,443.9412,-999,95.2634,-999,0.3282,44.9534,434.782,-999,121.4929,12.25,12.357,2.2154,-999,0,-999,-999
443,444.0936,-999,98.2445,-999,0.3206,45.1524,434.9296,-999,121.5437,12.25,12.3554,2.219,-999,0,-999,-999
444,444.246,-999,100.5709,-999,0.3088,45.5403,435.0771,-999,121.7076,12.25,12.3555,2.221,-999,0,-999,-999
445,444.3984,-999,102.8973,-999,0.297,45.9282,435.2247,-999,121.8716,12.25,12.3556,2.223,-999,0,-999,-999
446,444.5508,-999,104.575,-999,0.2905,46.0496,435.3722,-999,122.0241,12.25,12.3567,2.2229,-999,0,-999,-999
447,444.7032,-999,104.9554,-999,0.2945,45.6382,435.5198,-999,122.1537,12.25,12.3597,2.2186,-999,0,-999,-999
448,444.8556,-999,105.3359,-999,0.2985,45.2268,435.6673,-999,122.2832,12.25,12.3627,2.2143,-999,0,-999,-999
449,445.008,-999,105.7394,-999,0.3024,44.8135,435.8148,-999,122.3887,12.25,12.3655,2.2103,-999,0,-999,-999
450,445.1604,-999,106.5616,-999,0.3061,44.3658,435.9624,-999,122.0586,12.25,12.3643,2.2124,-999,0,-999,-999
451,445.3128,-999,107.3837,-999,0.3098,43.9181,436.1099,-999,121.7285,12.25,12.3631,2.2145,-999,0,-999,-999
452,445.4652,-999,108.2058,-999,0.3134,43.4705,436.2574,-999,121.3984,12.25,12.3619,2.2167,-999,0,-999,-999
453,445.6176,-999,104.6828,-999,0.3173,44.2329,436.4049,-999,121.3442,12.25,12.3609,2.2155,-999,0,-999,-999
454,445.77,-999,99.874,-999,0.3212,45.3535,436.5524,-999,121.3717,12.25,12.3598,2.2134,-999,0,-999,-999
